clone_id	correct_id	correct_female	correct_male	removed	year	generation
1504437A	1504437A	9806490B	0704524B	false	2015	2
1504522B	1504522B	9400253	0704524B	false	2015	2
1504703	1504703	9806490B	0704524B	false	2015	2
1504722A	1504722A	9805110A	0704524B	false	2015	2
1504726B2	1504726B2	9805110A	0704524B	false	2015	2
1504751B	1504751B	9400253	0704524B	false	2015	2
1504834A	1504834A	9806490B	0704524B	false	2015	2
1504834B	1504834B	9806490B	0704524B	false	2015	2
1504855A	1504855A	9806490B	0704524B	false	2015	2
1504863A	1504863A	9805110A	0704524B	false	2015	2
1504867A	1504867A	9805110A	0704524B	false	2015	2
1505021	1505021	9400253	0704524B	false	2015	2
1505209A	1505209A	9805110A	0704524B	false	2015	2
1505273B	1505273B	9805110A	0704524B	false	2015	2
1505284B	1505284B	9701987B	0704524B	false	2015	2
1505327B	1505327B	9806490B	0704524B	false	2015	2
1505371B	1505371B	9806490B	0704524B	false	2015	2
1505387	1505387	9806490B	0704524B	false	2015	2
1600336B	1600336B	0708312C	9804585A	false	2016	2
1600336C	1600336C	0708312C	9804585A	false	2016	2
1600346A	1600346A	0708312C	9804585A	false	2016	2
1600372C	1600372C	0708312C	9804585A	false	2016	2
1600380C	1600380C	0708312C	9804585A	false	2016	2
1600450A	1600450A	0708312C	9501818A	false	2016	2
1600557A	1600557A	0708312C	9501818A	false	2016	2
1600582C	1600582C	0708312C	9401046	false	2016	2
1601024A	1601024A	9803076C	0708004A	false	2016	2
1601024B	1601024B	9803076C	0708004A	false	2016	2
1601044A	1601044A	9803076C	0708004A	false	2016	2
1601047	1601047	9803076C	0708004A	false	2016	2
1601048C	1601048C	9803076C	0708004A	false	2016	2
1601125B2	1601125B2	9803076C	0708004A	false	2016	2
1601324	1601324	9803076C	0708004A	false	2016	2
1601326	1601326	9803076C	0708004A	false	2016	2
1601332A	1601332A	9803076C	0708004A	false	2016	2
1601332B	1601332B	9803076C	0708004A	false	2016	2
1601481C	1601481C	9501617	0708004A	false	2016	2
1601600C	1601600C	9401046	0708312C	false	2016	2
1601624B1	1601624B1	9803076C	0708004A	false	2016	2
1601632	1601632	9803076C	0708004A	false	2016	2
1601674A	1601674A	9501617	0708004A	false	2016	2
1601677E	1601677E	9501617	0708004A	false	2016	2
1601690A	1601690A	9501617	0708004A	false	2016	2
1601691D	1601691D	9803076C	0708004A	false	2016	2
1601693A	1601693A	9803076C	0708004A	false	2016	2
1601706A	1601706A	9803076C	0708004A	false	2016	2
1601712D	1601712D	9803076C	0708004A	false	2016	2
1601716A	1601716A	9803076C	0708004A	false	2016	2
1601970A	1601970A	1602/7	0708312C	false	2016	2
1601988A	1601988A	9803076C	0708004A	false	2016	2
1601993A	1601993A	9803076C	0708004A	false	2016	2
1602000B1	1602000B1	9803076C	0708004A	false	2016	2
1602121B	1602121B	9803076C	0708004A	false	2016	2
1602124A	1602124A	9803076C	0708004A	false	2016	2
1602130A	1602130A	9803076C	0708004A	false	2016	2
1602133C	1602133C	9803076C	0708004A	false	2016	2
1602139	1602139	9803076C	0708004A	false	2016	2
1602419B	1602419B	1602/7	0708312C	false	2016	2
1602495A	1602495A	9501617	0708004A	false	2016	2
1602495B	1602495B	9501617	0708004A	false	2016	2
1602498C	1602498C	9501617	0708004A	false	2016	2
1602503C	1602503C	9501617	0708004A	false	2016	2
1602509B	1602509B	9501617	0708004A	false	2016	2
1602589A	1602589A	9803076C	0708004A	false	2016	2
1602591B	1602591B	9803076C	0708004A	false	2016	2
1602594	1602594	9803076C	0708004A	false	2016	2
1602598A	1602598A	9803076C	0708004A	false	2016	2
1602644A	1602644A	9803076C	0708004A	false	2016	2
1602648B	1602648B	9803076C	0708004A	false	2016	2
1602653A	1602653A	9803076C	0708004A	false	2016	2
1602906B	1602906B	1602/7	0708312C	false	2016	2
1602928A	1602928A	1602/7	0708312C	false	2016	2
1603024	1603024	1602/7	0707485B	false	2016	2
1603162B	1603162B	9501617	0708004A	false	2016	2
1603164D	1603164D	9501617	0708004A	false	2016	2
1603169B	1603169B	9501617	0708004A	false	2016	2
1603204B	1603204B	9501818A	0708312C	false	2016	2
1603232C	1603232C	9804585A	0707485B	false	2016	2
1603243C	1603243C	9804585A	0707485B	false	2016	2
1603246B	1603246B	9804585A	0707485B	false	2016	2
1603412B	1603412B	1602/7	0707485B	false	2016	2
1603513B	1603513B	9804585A	0707485B	false	2016	2
1603522B	1603522B	9804585A	0707485B	false	2016	2
1603625	1603625	9400122	0708004A	false	2016	2
1603645B	1603645B	9501617	0708004A	false	2016	2
1603648A	1603648A	9501617	0708004A	false	2016	2
1603663C	1603663C	9501617	0708004A	false	2016	2
1603695A	1603695A	9501617	0708004A	false	2016	2
1603704A	1603704A	9501617	0708004A	false	2016	2
1604226A	1604226A	9804585A	0708312C	false	2016	2
1604228A	1604228A	9804585A	0708312C	false	2016	2
1604231	1604231	9804585A	0708312C	false	2016	2
1604256C	1604256C	9804585A	0708312C	false	2016	2
1604285C	1604285C	9804585A	0708312C	false	2016	2
1604311B	1604311B	1602/7	0708312C	false	2016	2
1604387	1604387	9804585A	0708312C	false	2016	2
1604391A	1604391A	9804585A	0708312C	false	2016	2
1604405B	1604405B	9804585A	0708312C	false	2016	2
1604473A	1604473A	9804585A	0708312C	false	2016	2
1604538C	1604538C	1602/7	0708312C	false	2016	2
1604555A	1604555A	9804585A	0708312C	false	2016	2
1604635B	1604635B	9400122	0708004A	false	2016	2
1604643	1604643	9400122	0708004A	false	2016	2
1604724A	1604724A	1602/7	0707485B	false	2016	2
1604724B	1604724B	1602/7	0707485B	false	2016	2
1604828	1604828	1602/7	0707485B	false	2016	2
1604851C	1604851C	9501617	0708004A	false	2016	2
1604868D	1604868D	9501617	0708004A	false	2016	2
1605114B	1605114B	9501818A	0708312C	false	2016	2
1605368C	1605368C	0708312C	9804585A	false	2016	2
1605377B	1605377B	0708312C	9804585A	false	2016	2
1605382A	1605382A	0708312C	9804585A	false	2016	2
1605385C	1605385C	0708312C	9804585A	false	2016	2
1605597A	1605597A	9804585A	0707485B	false	2016	2
1605792A	1605792A	0708004A	9400223	false	2016	2
1605923A	1605923A	9400122	0708004A	false	2016	2
1605934	1605934	9400122	0708004A	false	2016	2
1605951B	1605951B	9400122	0708004A	false	2016	2
1606341A	1606341A	9501617	0708004A	false	2016	2
1606341D	1606341D	9501617	0708004A	false	2016	2
1606342E	1606342E	9501617	0708004A	false	2016	2
1606344C	1606344C	9501617	0708004A	false	2016	2
1606345C	1606345C	9501617	0708004A	false	2016	2
1606348D	1606348D	9501617	0708004A	false	2016	2
1606352E	1606352E	9501617	0708004A	false	2016	2
1606364B	1606364B	9501617	0708004A	false	2016	2
1606369B	1606369B	9501617	0708004A	false	2016	2
1606472B	1606472B	0708004A	9400223	false	2016	2
1607024B	1607024B	9501818A	0708312C	false	2016	2
1607026A	1607026A	9501818A	0708312C	false	2016	2
1700003	1700003	9803076C	0007038B	false	2017	2
1700005B	1700005B	9803076C	0007038B	false	2017	2
1700012A	1700012A	9803076C	0007038B	false	2017	2
1700018B	1700018B	9803076C	0007038B	false	2017	2
1700025B	1700025B	9803076C	0007038B	false	2017	2
1700037A	1700037A	9803076C	0007038B	false	2017	2
1700043A	1700043A	303/577	0304126A	false	2017	2
1700081A	1700081A	9803076C	0007038B	false	2017	2
1700086A	1700086A	9803076C	0007038B	false	2017	2
1700092A	1700092A	9803076C	0007038B	false	2017	2
1700095A	1700095A	9803076C	0007038B	false	2017	2
1700102C	1700102C	303/577	0007038B	false	2017	2
1700110	1700110	303/577	0007038B	false	2017	2
1700123B	1700123B	9803076C	9909777B	false	2017	2
1700128B	1700128B	9803076C	9909777B	false	2017	2
1700133C	1700133C	9803076C	9909777B	false	2017	2
1700137C	1700137C	9803076C	9909777B	false	2017	2
1700151A	1700151A	9716171A	9909777B	false	2017	2
1700181B	1700181B	9803076C	0007038B	false	2017	2
1700209B	1700209B	9803076C	0007038B	false	2017	2
1700218B	1700218B	9803076C	0007038B	false	2017	2
1700225A	1700225A	9803076C	9909777B	false	2017	2
1700226	1700226	9803076C	9909777B	false	2017	2
1700233C	1700233C	9803076C	9909777B	false	2017	2
1700237A	1700237A	9803076C	9909777B	false	2017	2
1700243B	1700243B	9400740	9909777B	false	2017	2
1700245C	1700245C	9400740	9909777B	false	2017	2
1700252C	1700252C	9400740	9909777B	false	2017	2
1700283A	1700283A	9501521	YAB_JAT4	false	2017	2
1700295	1700295	CH3	0007038B	false	2017	2
1700321A	1700321A	303/577	9909777B	false	2017	2
1700331C	1700331C	303/577	9909777B	false	2017	2
1700345B	1700345B	303/577	9909777B	false	2017	2
1700350	1700350	303/577	9909777B	false	2017	2
1700355A	1700355A	9803076C	9909777B	false	2017	2
1700371B	1700371B	CH3	0007038B	false	2017	2
1700371C	1700371C	CH3	0007038B	false	2017	2
1700372C	1700372C	CH3	0007038B	false	2017	2
1700426A	1700426A	303/577	0007038B	false	2017	2
1700434B	1700434B	303/577	0007038B	false	2017	2
1700452A	1700452A	9803076C	0007038B	false	2017	2
1700461B	1700461B	9803076C	0007038B	false	2017	2
1700466	1700466	9803076C	0007038B	false	2017	2
1700467B	1700467B	9803076C	0007038B	false	2017	2
1700471A	1700471A	9716171A	0007038B	false	2017	2
1700476B	1700476B	9716171A	0007038B	false	2017	2
1700506A	1700506A	9501521	YAB_JAT4	false	2017	2
1700546A	1700546A	9803076C	9909777B	false	2017	2
1700548D	1700548D	9803076C	9909777B	false	2017	2
1700551B	1700551B	9803076C	9909777B	false	2017	2
1700559	1700559	9803076C	9909777B	false	2017	2
1700563A	1700563A	9803076C	9909777B	false	2017	2
1700565A	1700565A	9803076C	9909777B	false	2017	2
1700592B	1700592B	9803076C	0007038B	false	2017	2
1700660A	1700660A	303/577	9909777B	false	2017	2
1700672A	1700672A	9803076C	0007038B	false	2017	2
1700673	1700673	9803076C	0007038B	false	2017	2
1700675C	1700675C	9803076C	0007038B	false	2017	2
1700679C	1700679C	9803076C	0007038B	false	2017	2
1700687B	1700687B	9803076C	0007038B	false	2017	2
1700692B	1700692B	CH3	0007038B	false	2017	2
1700702B	1700702B	CH3	0007038B	false	2017	2
1700736A	1700736A	9803076C	0007038B	false	2017	2
1700742A	1700742A	9803076C	0007038B	false	2017	2
1700751	1700751	9803076C	0007038B	false	2017	2
1700760C	1700760C	9803076C	0007038B	false	2017	2
1700795A	1700795A	9803076C	9909777B	false	2017	2
1700801A	1700801A	9803076C	9909777B	false	2017	2
1700809B	1700809B	9803076C	9909777B	false	2017	2
1700821	1700821	303/577	0007038B	false	2017	2
1700822C	1700822C	303/577	0007038B	false	2017	2
1700906A	1700906A	9803076C	9909777B	false	2017	2
1700917A	1700917A	9803076C	9909777B	false	2017	2
1700980B	1700980B	9803076C	0304126A	false	2017	2
1700981	1700981	9803076C	0304126A	false	2017	2
1700983E	1700983E	9803076C	0304126A	false	2017	2
1700987A	1700987A	9803076C	0304126A	false	2017	2
1700992C	1700992C	9803076C	0304126A	false	2017	2
1701007A	1701007A	9803076C	0304126A	false	2017	2
1701025B	1701025B	9716171A	YAB_JAT2	false	2017	2
1701051B	1701051B	303/577	9909777B	false	2017	2
1701056A	1701056A	303/577	9909777B	false	2017	2
1701057	1701057	303/577	9909777B	false	2017	2
1701085A	1701085A	CH3	0007038B	false	2017	2
1701085B	1701085B	CH3	0007038B	false	2017	2
1701132A	1701132A	9805110A	9909777B	false	2017	2
1701150	1701150	9805110A	9909777B	false	2017	2
1701172A	1701172A	303/577	9909777B	false	2017	2
1701202B	1701202B	9400740	9909777B	false	2017	2
1701233A	1701233A	9501521	YAB_JAT4	false	2017	2
1701261A	1701261A	9501521	YAB_JAT4	false	2017	2
1701274A	1701274A	9803076C	9909777B	false	2017	2
1701285A	1701285A	9803076C	9909777B	false	2017	2
1701295B	1701295B	9803076C	9909777B	false	2017	2
1701300A	1701300A	9803076C	9909777B	false	2017	2
1701313	1701313	9716171A	0007038B	false	2017	2
1701343A	1701343A	303/577	9909777B	false	2017	2
1701365A	1701365A	303/577	9909777B	false	2017	2
1701371A	1701371A	303/577	9909777B	false	2017	2
1701389B	1701389B	303/577	9909777B	false	2017	2
1701436A	1701436A	303/577	9909777B	false	2017	2
1701451B	1701451B	303/577	9909777B	false	2017	2
1701480B	1701480B	303/577	9909777B	false	2017	2
1701486A	1701486A	9803076C	9909777B	false	2017	2
1701492C	1701492C	9803076C	9909777B	false	2017	2
1701496	1701496	9803076C	9909777B	false	2017	2
1701505A	1701505A	9803076C	9909777B	false	2017	2
1701509B	1701509B	9803076C	9909777B	false	2017	2
1701509C	1701509C	9803076C	9909777B	false	2017	2
1701526C	1701526C	9716171A	0007038B	false	2017	2
1701570A	1701570A	9501521	YAB_JAT4	false	2017	2
1701615	1701615	9400740	0006205A	false	2017	2
1701627B	1701627B	9400740	0006205A	false	2017	2
1701652A	1701652A	9400740	0006205A	false	2017	2
1701742A	1701742A	9805110A	9909777B	false	2017	2
1701796	1701796	9716171A	9909777B	false	2017	2
1701801B	1701801B	9805110A	9909777B	false	2017	2
1701812A	1701812A	9805110A	9909777B	false	2017	2
1701816C	1701816C	9805110A	9909777B	false	2017	2
1701819A	1701819A	9805110A	9909777B	false	2017	2
1701878A	1701878A	0304126A	9501702	false	2017	2
1701888	1701888	0304126A	9501702	false	2017	2
1701891C	1701891C	303/577	0006205A	false	2017	2
1701917A	1701917A	303/577	0006205A	false	2017	2
1701933A	1701933A	303/577	0006205A	false	2017	2
1701946	1701946	9501521	YAB_JAT4	false	2017	2
1701988	1701988	0304126A	9501702	false	2017	2
1701992C	1701992C	9400740	0006205A	false	2017	2
1701993	1701993	9400740	0006205A	false	2017	2
1702008A	1702008A	9400740	0006205A	false	2017	2
1702055A	1702055A	9805110A	9909777B	false	2017	2
1702084A	1702084A	9716171A	YAB_JAT2	false	2017	2
1702090	1702090	9716171A	YAB_JAT2	false	2017	2
1702092B	1702092B	9803076C	0304126A	false	2017	2
1702096A	1702096A	9803076C	0304126A	false	2017	2
1702096B	1702096B	9803076C	0304126A	false	2017	2
1702105A	1702105A	9803076C	0304126A	false	2017	2
1702111B	1702111B	9803076C	0304126A	false	2017	2
1702112	1702112	9803076C	0304126A	false	2017	2
1702117A	1702117A	9803076C	0304126A	false	2017	2
1702122C	1702122C	9803076C	0304126A	false	2017	2
1702127B	1702127B	9803076C	0304126A	false	2017	2
1702131	1702131	9803076C	0304126A	false	2017	2
1702135B	1702135B	9803076C	0304126A	false	2017	2
1702157B	1702157B	9716171A	YAB_JAT2	false	2017	2
1702193A	1702193A	9805110A	9909777B	false	2017	2
1702238C	1702238C	9716171A	YAB_JAT2	false	2017	2
1702243	1702243	303/577	0304126A	false	2017	2
1702250B	1702250B	303/577	0304126A	false	2017	2
1702258B	1702258B	303/577	0304126A	false	2017	2
1702264B	1702264B	303/577	0304126A	false	2017	2
1702283	1702283	303/577	0304126A	false	2017	2
1702299B	1702299B	9803076C	0304126A	false	2017	2
1702306B	1702306B	9803076C	0304126A	false	2017	2
1702319C	1702319C	9803076C	0304126A	false	2017	2
1702322	1702322	9803076C	0304126A	false	2017	2
1702361B	1702361B	303/577	0006205A	false	2017	2
1702365	1702365	303/577	0006205A	false	2017	2
1702367A	1702367A	303/577	0006205A	false	2017	2
1702373A	1702373A	303/577	0006205A	false	2017	2
1702385B	1702385B	303/577	0006205A	false	2017	2
1702387A	1702387A	303/577	0006205A	false	2017	2
1702393	1702393	303/577	0006205A	false	2017	2
1702399B	1702399B	303/577	0006205A	false	2017	2
1702423B	1702423B	303/577	0006205A	false	2017	2
1702459B	1702459B	9716171A	YAB_JAT2	false	2017	2
1702482	1702482	9805110A	9909777B	false	2017	2
1702490B	1702490B	9805110A	9909777B	false	2017	2
1702533	1702533	0304126A	9814719C	false	2017	2
1702612A	1702612A	0304126A	9501702	false	2017	2
1702659A	1702659A	0304126A	9814719C	false	2017	2
1702691B	1702691B	9803076C	0304126A	false	2017	2
1702698B	1702698B	9803076C	0304126A	false	2017	2
1702704C	1702704C	9803076C	0304126A	false	2017	2
1702712	1702712	9803076C	0304126A	false	2017	2
1702714B	1702714B	9803076C	0304126A	false	2017	2
1702719B	1702719B	9803076C	0304126A	false	2017	2
1702725A	1702725A	9805110A	0304126A	false	2017	2
1702748D	1702748D	9716171A	0304126A	false	2017	2
1702803A	1702803A	303/577	0006205A	false	2017	2
1702814	1702814	303/577	0006205A	false	2017	2
1702840A	1702840A	303/577	0006205A	false	2017	2
1702873	1702873	303/577	0304126A	false	2017	2
1702875A1	1702875A1	303/577	0304126A	false	2017	2
1702885B	1702885B	303/577	0304126A	false	2017	2
1702902A	1702902A	9716171A	0304126A	false	2017	2
1702915B	1702915B	303/577	0304126A	false	2017	2
1702943A	1702943A	0304126A	9501702	false	2017	2
1703008	1703008	9909777B	9501702	false	2017	2
1703033A	1703033A	9805110A	0304126A	false	2017	2
1703038A	1703038A	9805110A	0304126A	false	2017	2
1703055	1703055	9805110A	0304126A	false	2017	2
1703061A	1703061A	9716171A	0304126A	false	2017	2
1703083A	1703083A	9803076C	0304126A	false	2017	2
1703086B	1703086B	9803076C	0304126A	false	2017	2
1703091C	1703091C	9803076C	0304126A	false	2017	2
1703099A	1703099A	9803076C	0304126A	false	2017	2
1703102B	1703102B	9805110A	0304126A	false	2017	2
1703109A	1703109A	9805110A	0304126A	false	2017	2
1703115C	1703115C	9805110A	0304126A	false	2017	2
1703125A	1703125A	303/577	0007038B	false	2017	2
1703162B	1703162B	9716171A	0304126A	false	2017	2
1703206	1703206	9909777B	9814719C	false	2017	2
1703223A	1703223A	0304126A	9814719C	false	2017	2
1703246B	1703246B	0304126A	9814719C	false	2017	2
1703259	1703259	0304126A	9814719C	false	2017	2
1703262A	1703262A	9803076C	007156	false	2017	2
1703264B	1703264B	9803076C	007156	false	2017	2
1703267B	1703267B	9803076C	007156	false	2017	2
1703269D	1703269D	9803076C	007156	false	2017	2
1703274B	1703274B	9803076C	007156	false	2017	2
1703274C	1703274C	9803076C	007156	false	2017	2
1703277A	1703277A	9803076C	007156	false	2017	2
1703278B	1703278B	9803076C	007156	false	2017	2
1703281B	1703281B	9803076C	007156	false	2017	2
1703283C	1703283C	9803076C	007156	false	2017	2
1703285A	1703285A	9803076C	007156	false	2017	2
1703288B	1703288B	9803076C	007156	false	2017	2
1703328	1703328	9909777B	9814719C	false	2017	2
1703334A	1703334A	303/577	0007038B	false	2017	2
1703350C	1703350C	303/577	0007038B	false	2017	2
1703364B	1703364B	303/577	0007038B	false	2017	2
1703393	1703393	9716171A	0304126A	false	2017	2
1703400B	1703400B	9716171A	0304126A	false	2017	2
1703428	1703428	0304126A	9814719C	false	2017	2
1703439B	1703439B	0304126A	9814719C	false	2017	2
1703466A	1703466A	0304126A	9814719C	false	2017	2
1703491	1703491	303/577	0304126A	false	2017	2
1703521B	1703521B	9716171A	0304126A	false	2017	2
1703535	1703535	303/577	0304126A	false	2017	2
1703546A	1703546A	9909777B	9501702	false	2017	2
1703585	1703585	9909777B	9501702	false	2017	2
1703595A	1703595A	9909777B	9501702	false	2017	2
1703606A	1703606A	9909777B	9501702	false	2017	2
1703627A	1703627A	9716171A	0007038B	false	2017	2
1703634C	1703634C	9716171A	0007038B	false	2017	2
1703649B	1703649B	9716171A	0007038B	false	2017	2
1703649C	1703649C	9716171A	0007038B	false	2017	2
1703652C	1703652C	9716171A	0007038B	false	2017	2
1703667	1703667	9909777B	9501702	false	2017	2
1703683B	1703683B	9716171A	0007038B	false	2017	2
1703712C	1703712C	303/577	9814836B	false	2017	2
1703724A	1703724A	303/577	9814836B	false	2017	2
1703733A	1703733A	303/577	9814836B	false	2017	2
1703747B	1703747B	303/577	9814836B	false	2017	2
1703765	1703765	303/577	9814836B	false	2017	2
1703766A	1703766A	303/577	9814836B	false	2017	2
1703777A	1703777A	303/577	9814836B	false	2017	2
1703783A	1703783A	303/577	9814836B	false	2017	2
1703795C	1703795C	303/577	9814836B	false	2017	2
1703808A	1703808A	303/577	9814836B	false	2017	2
1703816	1703816	303/577	9814836B	false	2017	2
1703825C	1703825C	303/577	9814836B	false	2017	2
1703850A	1703850A	9716171A	YAB_JAT2	false	2017	2
1703882B	1703882B	9716171A	YAB_JAT2	false	2017	2
1703896	1703896	9501521	YAB_JAT4	false	2017	2
1703902A	1703902A	303/577	9806390C	false	2017	2
1703913A	1703913A	303/577	9806390C	false	2017	2
1703924B	1703924B	303/577	9806390C	false	2017	2
1703932	1703932	303/577	9806390C	false	2017	2
1703939C	1703939C	303/577	9806390C	false	2017	2
1703943B	1703943B	303/577	9806390C	false	2017	2
1703946A	1703946A	303/577	9806390C	false	2017	2
1703952B	1703952B	303/577	9806390C	false	2017	2
1703969A	1703969A	303/577	9806390C	false	2017	2
1703994A	1703994A	9909777B	9501702	false	2017	2
1704000B	1704000B	9909777B	9501702	false	2017	2
1704008	1704008	9909777B	9501702	false	2017	2
1704100B	1704100B	303/577	9814018B	false	2017	2
1704102	1704102	303/577	9814018B	false	2017	2
1704111B	1704111B	303/577	9814018B	false	2017	2
1704129A	1704129A	303/577	9814018B	false	2017	2
1704172	1704172	9716171A	9814836B	false	2017	2
1704184A	1704184A	9716171A	9814836B	false	2017	2
1704201A	1704201A	303/577	9814836B	false	2017	2
1704214B	1704214B	303/577	9814836B	false	2017	2
1704229C	1704229C	303/577	9814836B	false	2017	2
1704252C	1704252C	9501617	0006205A	false	2017	2
1704258C	1704258C	9501617	0006205A	false	2017	2
1704269B	1704269B	9501521	0007038B	false	2017	2
1704306A	1704306A	303/577	9806390C	false	2017	2
1704310B	1704310B	303/577	9806390C	false	2017	2
1704316	1704316	303/577	9806390C	false	2017	2
1704320B	1704320B	303/577	9806390C	false	2017	2
1704344A	1704344A	303/577	9806390C	false	2017	2
1704344D	1704344D	303/577	9806390C	false	2017	2
1704379A	1704379A	0006205A	9501702	false	2017	2
1704445B	1704445B	9716171A	9806390C	false	2017	2
1704453	1704453	303/577	9806390C	false	2017	2
1704468B	1704468B	303/577	9806390C	false	2017	2
1704494B	1704494B	303/577	9806390C	false	2017	2
1704553B	1704553B	9803076C	007156	false	2017	2
1704589	1704589	0304126A	9805110A	false	2017	2
1704617A	1704617A	9501521	0007038B	false	2017	2
1704677A	1704677A	303/577	9814018B	false	2017	2
1704705B	1704705B	303/577	9814018B	false	2017	2
1704739C	1704739C	9716171A	9806390C	false	2017	2
1704769	1704769	9909777B	9814719C	false	2017	2
1704845A	1704845A	9716171A	9806390C	false	2017	2
1704851	1704851	9716171A	9806390C	false	2017	2
1704870B	1704870B	9803076C	007156	false	2017	2
1704873D	1704873D	9803076C	007156	false	2017	2
1704879A	1704879A	9803076C	007156	false	2017	2
1704889C	1704889C	303/577	9814018B	false	2017	2
1704897B	1704897B	303/577	9814018B	false	2017	2
1704923B	1704923B	303/577	9814018B	false	2017	2
1704926	1704926	303/577	9814018B	false	2017	2
1704930A	1704930A	303/577	9814018B	false	2017	2
1704985A	1704985A	9501521	0007038B	false	2017	2
1705052B	1705052B	303/577	9814018B	false	2017	2
1705055C	1705055C	303/577	9814018B	false	2017	2
1705061D	1705061D	303/577	9814018B	false	2017	2
1705082A	1705082A	CH3	9501702	false	2017	2
1705103	1705103	303/577	9806390C	false	2017	2
1705107B	1705107B	303/577	9806390C	false	2017	2
1705150A	1705150A	9400740	007156	false	2017	2
1705153A	1705153A	9803076C	007156	false	2017	2
1705157B	1705157B	9803076C	007156	false	2017	2
1705159	1705159	9803076C	007156	false	2017	2
1705185B	1705185B	303/577	0304126A	false	2017	2
1705265	1705265	CH3	9806390C	false	2017	2
1705266A	1705266A	CH3	9806390C	false	2017	2
1705280A	1705280A	CH3	9806390C	false	2017	2
1705321A	1705321A	303/577	0304126A	false	2017	2
1705328	1705328	303/577	0304126A	false	2017	2
1705364A	1705364A	CH3	9501702	false	2017	2
1705398B	1705398B	303/577	9615737C	false	2017	2
1705403A	1705403A	303/577	9615737C	false	2017	2
1705431A	1705431A	303/577	9615737C	false	2017	2
1705437C	1705437C	303/577	9615737C	false	2017	2
1705509C	1705509C	CH3	9615737C	false	2017	2
1705513C	1705513C	CH3	9615737C	false	2017	2
1705525	1705525	CH3	9615737C	false	2017	2
1705579B	1705579B	CH3	9615737C	false	2017	2
1705667A	1705667A	303/577	9615737C	false	2017	2
1705673	1705673	303/577	9615737C	false	2017	2
1705675B	1705675B	303/577	9615737C	false	2017	2
1705730A	1705730A	9501521	9615737C	false	2017	2
1705749A	1705749A	303/577	9615737C	false	2017	2
1705781B	1705781B	303/577	9615737C	false	2017	2
1705813B	1705813B	303/577	9615737C	false	2017	2
1705829	1705829	303/577	9615737C	false	2017	2
1705841A	1705841A	9803076C	007156	false	2017	2
1705844A	1705844A	9803076C	007156	false	2017	2
1705866A	1705866A	CH3	9806390C	false	2017	2
1705891B	1705891B	9400740	9806390C	false	2017	2
1705910	1705910	303/577	9615737C	false	2017	2
1705912C	1705912C	303/577	9615737C	false	2017	2
1705928B	1705928B	9909777B	9814719C	false	2017	2
1705956B	1705956B	9803076C	007156	false	2017	2
1705970A	1705970A	CH3	9615737C	false	2017	2
1705999B	1705999B	9716171A	9615737C	false	2017	2
1706097A	1706097A	CH3	9615737C	false	2017	2
1706111A	1706111A	9803076C	007156	false	2017	2
1706114A	1706114A	9803076C	007156	false	2017	2
1706119A	1706119A	9803076C	007156	false	2017	2
1706363D	1706363D	9803076C	007156	false	2017	2
1706426	1706426	CH3	9615737C	false	2017	2
1706429A	1706429A	CH3	9615737C	false	2017	2
1706445A	1706445A	CH3	9615737C	false	2017	2
1706480B	1706480B	9716171A	9615737C	false	2017	2
1706544	1706544	CH3	9814719C	false	2017	2
1706553B	1706553B	CH3	9814719C	false	2017	2
1706581B	1706581B	CH3	9814719C	false	2017	2
1706596A	1706596A	CH3	9814719C	false	2017	2
1706645C	1706645C	CH3	9814719C	false	2017	2
1706657C	1706657C	CH3	9814719C	false	2017	2
1706711A	1706711A	CH3	9806390C	false	2017	2
1706758B	1706758B	CH3	9501702	false	2017	2
1706761	1706761	CH3	9501702	false	2017	2
1706764B	1706764B	CH3	9501702	false	2017	2
1706777B	1706777B	CH3	9501702	false	2017	2
1706838	1706838	CH3	9806390C	false	2017	2
1706843A	1706843A	CH3	9806390C	false	2017	2
1706863B	1706863B	CH3	9806390C	false	2017	2
1706882A	1706882A	9501617	9814719C	false	2017	2
1706886	1706886	9501617	9814719C	false	2017	2
1706904B	1706904B	9805110A	007156	false	2017	2
1706909A	1706909A	9805110A	007156	false	2017	2
1706916A	1706916A	9805110A	007156	false	2017	2
1706918D	1706918D	9805110A	007156	false	2017	2
1706955B	1706955B	9805110A	007156	false	2017	2
1706971B	1706971B	9805110A	007156	false	2017	2
1706994D	1706994D	9716171A	9806390C	false	2017	2
1707045A	1707045A	9805110A	007156	false	2017	2
1707062A	1707062A	9400740	0006205A	false	2017	2
1707065B	1707065B	9400740	0006205A	false	2017	2
1707075B	1707075B	9400740	9909777B	false	2017	2
1707113C	1707113C	9805110A	007156	false	2017	2
1707120A	1707120A	9805110A	007156	false	2017	2
1707123	1707123	9805110A	007156	false	2017	2
1707131A	1707131A	9805110A	007156	false	2017	2
1707137B	1707137B	9805110A	007156	false	2017	2
1707144A	1707144A	9805110A	007156	false	2017	2
1707144B	1707144B	9805110A	007156	false	2017	2
1707147A	1707147A	9805110A	007156	false	2017	2
1707153C	1707153C	9805110A	007156	false	2017	2
1707162D	1707162D	9805110A	0006205A	false	2017	2
1707177	1707177	9805110A	007156	false	2017	2
1707206E	1707206E	9805110A	007156	false	2017	2
1707236B	1707236B	CH3	9814719C	false	2017	2
1707283C	1707283C	9805110A	0006205A	false	2017	2
1707304D	1707304D	9805110A	0006205A	false	2017	2
1707308D	1707308D	9805110A	0006205A	false	2017	2
